날짜,시도지역코드,발생건수(건)
20140211,11,7845
20140211,26,2328
20140211,27,2101
20140211,28,1731
20140211,29,953
20140211,30,1231
20140211,31,594
20140211,41,8675
20140211,42,1102
20140211,43,1304
20140211,44,1812
20140211,45,2096
20140211,46,1611
20140211,47,2149
20140211,48,2714
20140211,49,667
20140211,99,38926
20140212,11,7683
20140212,26,2487
20140212,27,2192
20140212,28,1661
20140212,29,966
20140212,30,1165
20140212,31,635
20140212,41,8237
20140212,42,1105
20140212,43,1205
20140212,44,1635
20140212,45,1944
20140212,46,1559
20140212,47,2255
20140212,48,2570
20140212,49,557
20140212,99,37861
20140213,11,7059
20140213,26,2229
20140213,27,2005
20140213,28,1546
20140213,29,990
20140213,30,1084
20140213,31,675
20140213,41,7892
20140213,42,899
20140213,43,1046
20140213,44,1561
20140213,45,1809
20140213,46,1396
20140213,47,2020
20140213,48,2288
20140213,49,619
20140213,99,35130
20140214,11,7427
20140214,26,2189
20140214,27,1973
20140214,28,1706
20140214,29,910
20140214,30,1189
20140214,31,663
20140214,41,8324
20140214,42,985
20140214,43,1051
20140214,44,1527
20140214,45,1856
20140214,46,1512
20140214,47,2075
20140214,48,2147
20140214,49,626
20140214,99,36172
20140215,11,5935
20140215,26,1858
20140215,27,1814
20140215,28,1320
20140215,29,764
20140215,30,986
20140215,31,626
20140215,41,6986
20140215,42,738
20140215,43,1002
20140215,44,1304
20140215,45,1362
20140215,46,1174
20140215,47,1853
20140215,48,1920
20140215,49,426
20140215,99,30076
20140216,11,222
20140216,26,52
20140216,27,48
20140216,28,67
20140216,29,40
20140216,30,46
20140216,31,35
20140216,41,398
20140216,42,21
20140216,43,54
20140216,44,63
20140216,45,60
20140216,46,55
20140216,47,45
20140216,48,45
20140216,49,40
20140216,99,1292
20140217,11,9852
20140217,26,3053
20140217,27,2723
20140217,28,2119
20140217,29,1159
20140217,30,1512
20140217,31,881
20140217,41,11178
20140217,42,1449
20140217,43,1510
20140217,44,2241
20140217,45,2647
20140217,46,1863
20140217,47,3149
20140217,48,3147
20140217,49,693
20140217,99,49189
20140218,11,7646
20140218,26,2228
20140218,27,2089
20140218,28,1738
20140218,29,1006
20140218,30,1149
20140218,31,647
20140218,41,8516
20140218,42,1066
20140218,43,1237
20140218,44,1703
20140218,45,2019
20140218,46,1468
20140218,47,2372
20140218,48,2432
20140218,49,700
20140218,99,38027
20140219,11,7478
20140219,26,2267
20140219,27,2082
20140219,28,1669
20140219,29,888
20140219,30,1113
20140219,31,655
20140219,41,8309
20140219,42,1040
20140219,43,1154
20140219,44,1665
20140219,45,1903
20140219,46,1456
20140219,47,2352
20140219,48,2482
20140219,49,581
20140219,99,37099
20140220,11,6995
20140220,26,2341
20140220,27,2013
20140220,28,1557
20140220,29,893
20140220,30,1105
20140220,31,681
20140220,41,7792
20140220,42,1111
20140220,43,1113
20140220,44,1564
20140220,45,1865
20140220,46,1446
20140220,47,2275
20140220,48,2321
20140220,49,531
20140220,99,35612
20140221,11,7597
20140221,26,2604
20140221,27,2182
20140221,28,1635
20140221,29,876
20140221,30,1160
20140221,31,784
20140221,41,8440
20140221,42,1206
20140221,43,1188
20140221,44,1684
20140221,45,1870
20140221,46,1537
20140221,47,2424
20140221,48,2592
20140221,49,650
20140221,99,38436
20140222,11,5850
20140222,26,1841
20140222,27,1785
20140222,28,1312
20140222,29,811
20140222,30,963
20140222,31,597
20140222,41,6765
20140222,42,774
20140222,43,952
20140222,44,1314
20140222,45,1266
20140222,46,1105
20140222,47,1771
20140222,48,1923
20140222,49,415
20140222,99,29453
20140223,11,198
20140223,26,43
20140223,27,49
20140223,28,37
20140223,29,41
20140223,30,51
20140223,31,28
20140223,41,406
20140223,42,17
20140223,43,60
20140223,44,40
20140223,45,39
20140223,46,66
20140223,47,36
20140223,48,72
20140223,49,41
20140223,99,1224
20140224,11,9723
20140224,26,3393
20140224,27,2795
20140224,28,2189
20140224,29,1299
20140224,30,1463
20140224,31,930
20140224,41,10907
20140224,42,1467
20140224,43,1462
20140224,44,2143
20140224,45,2529
20140224,46,1939
20140224,47,3114
20140224,48,3173
20140224,49,732
20140224,99,49268
20140225,11,7762
20140225,26,2670
20140225,27,2221
20140225,28,1583
20140225,29,940
20140225,30,1166
20140225,31,737
20140225,41,8644
20140225,42,1240
20140225,43,1213
20140225,44,1610
20140225,45,1949
20140225,46,1494
20140225,47,2489
20140225,48,2530
20140225,49,615
20140225,99,38872
20140226,11,7621
20140226,26,2136
20140226,27,2035
20140226,28,1676
20140226,29,891
20140226,30,1101
20140226,31,700
20140226,41,8475
20140226,42,1081
20140226,43,1061
20140226,44,1635
20140226,45,1790
20140226,46,1320
20140226,47,2073
20140226,48,2154
20140226,49,530
20140226,99,36288
20140227,11,7560
20140227,26,2605
20140227,27,2110
20140227,28,1619
20140227,29,915
20140227,30,1121
20140227,31,748
20140227,41,8408
20140227,42,1207
20140227,43,1213
20140227,44,1533
20140227,45,1943
20140227,46,1524
20140227,47,2349
20140227,48,2438
20140227,49,563
20140227,99,37866
20140228,11,8405
20140228,26,2560
20140228,27,2168
20140228,28,1765
20140228,29,990
20140228,30,1240
20140228,31,694
20140228,41,9462
20140228,42,1176
20140228,43,1303
20140228,44,1679
20140228,45,2000
20140228,46,1583
20140228,47,2386
20140228,48,2560
20140228,49,640
20140228,99,40625
20140301,11,748
