날짜,시군구지역코드,발생건수(건)
2023-06-16,44133,297
2023-06-16,44150,94
2023-06-16,44180,90
2023-06-16,44200,211
2023-06-16,44210,137
2023-06-16,44230,117
2023-06-16,44250,23
2023-06-16,44270,181
2023-06-16,44710,81
2023-06-16,44760,49
2023-06-16,44770,91
2023-06-16,44790,24
2023-06-16,44800,116
2023-06-16,44810,74
2023-06-16,44825,58
2023-06-16,45111,383
2023-06-16,45113,312
2023-06-16,45130,329
2023-06-16,45140,226
2023-06-16,45180,141
2023-06-16,45190,96
2023-06-16,45210,156
2023-06-16,45710,96
2023-06-16,45720,32
2023-06-16,45730,29
2023-06-16,45740,24
2023-06-16,45750,22
2023-06-16,45770,58
2023-06-16,45790,96
2023-06-16,45800,37
2023-06-16,46110,104
2023-06-16,46130,368
2023-06-16,46150,204
2023-06-16,46170,171
2023-06-16,46230,154
2023-06-16,46710,35
2023-06-16,46720,21
2023-06-16,46730,41
2023-06-16,46770,111
2023-06-16,46780,42
2023-06-16,46790,23
2023-06-16,46800,25
2023-06-16,46810,37
2023-06-16,46820,63
2023-06-16,46830,28
2023-06-16,46840,45
2023-06-16,46860,18
2023-06-16,46870,60
2023-06-16,46880,55
2023-06-16,46890,49
2023-06-16,46900,18
2023-06-16,46910,31
2023-06-16,47111,174
2023-06-16,47113,196
2023-06-16,47130,180
2023-06-16,47150,82
2023-06-16,47170,159
2023-06-16,47190,337
2023-06-16,47210,135
2023-06-16,47230,124
2023-06-16,47250,193
2023-06-16,47280,47
2023-06-16,47290,250
2023-06-16,47720,21
2023-06-16,47730,49
2023-06-16,47750,16
2023-06-16,47760,10
2023-06-16,47770,56
2023-06-16,47820,30
2023-06-16,47830,57
2023-06-16,47840,46
2023-06-16,47850,95
2023-06-16,47900,37
2023-06-16,47920,30
2023-06-16,47930,36
2023-06-16,47940,1
2023-06-16,48121,146
2023-06-16,48123,157
2023-06-16,48125,162
2023-06-16,48127,99
2023-06-16,48129,185
2023-06-16,48170,325
2023-06-16,48220,191
2023-06-16,48240,89
2023-06-16,48250,470
2023-06-16,48270,98
2023-06-16,48310,110
2023-06-16,48330,351
2023-06-16,48720,17
2023-06-16,48730,15
2023-06-16,48740,56
2023-06-16,48820,34
2023-06-16,48840,143
2023-06-16,48850,44
2023-06-16,48860,14
2023-06-16,48870,17
2023-06-16,48880,99
2023-06-16,48890,51
2023-06-16,49110,561
2023-06-16,49130,208
2023-06-17,11110,58
2023-06-17,11140,89
2023-06-17,11170,90
2023-06-17,11200,133
2023-06-17,11215,209
2023-06-17,11230,236
2023-06-17,11260,283
2023-06-17,11290,304
2023-06-17,11305,197
2023-06-17,11320,176
2023-06-17,11350,343
2023-06-17,11380,346
2023-06-17,11410,169
2023-06-17,11440,167
2023-06-17,11470,204
2023-06-17,11500,376
2023-06-17,11530,233
2023-06-17,11545,118
2023-06-17,11560,238
2023-06-17,11590,244
2023-06-17,11620,283
2023-06-17,11650,215
2023-06-17,11680,291
2023-06-17,11710,393
2023-06-17,11740,203
2023-06-17,26110,13
2023-06-17,26140,28
2023-06-17,26170,49
2023-06-17,26200,60
2023-06-17,26230,209
2023-06-17,26260,188
2023-06-17,26290,184
2023-06-17,26320,225
2023-06-17,26350,232
2023-06-17,26380,167
2023-06-17,26410,132
2023-06-17,26440,105
2023-06-17,26470,136
2023-06-17,26500,86
2023-06-17,26530,135
2023-06-17,26710,116
2023-06-17,27110,24
2023-06-17,27140,198
2023-06-17,27170,79
2023-06-17,27200,79
2023-06-17,27230,296
2023-06-17,27260,204
2023-06-17,27290,446
2023-06-17,27710,213
2023-06-17,28110,79
2023-06-17,28140,21
2023-06-17,28170,0
2023-06-17,28185,203
2023-06-17,28200,323
2023-06-17,28237,205
2023-06-17,28245,147
2023-06-17,28260,317
2023-06-17,28710,13
2023-06-17,28720,5
2023-06-17,29110,54
2023-06-17,29140,149
2023-06-17,29155,115
2023-06-17,29170,212
2023-06-17,29200,224
2023-06-17,30110,180
2023-06-17,30140,138
2023-06-17,30170,310
2023-06-17,30200,217
2023-06-17,30230,108
2023-06-17,31110,83
2023-06-17,31140,137
2023-06-17,31170,64
2023-06-17,31200,89
2023-06-17,31710,107
2023-06-17,36110,225
2023-06-17,41111,251
2023-06-17,41113,202
2023-06-17,41115,94
2023-06-17,41117,210
2023-06-17,41131,241
2023-06-17,41133,137
2023-06-17,41135,202
2023-06-17,41150,261
2023-06-17,41171,114
2023-06-17,41173,164
2023-06-17,41190,486
2023-06-17,41210,277
2023-06-17,41220,327
2023-06-17,41250,36
2023-06-17,41271,259
2023-06-17,41273,245
2023-06-17,41281,296
2023-06-17,41285,159
2023-06-17,41287,170
2023-06-17,41290,39
2023-06-17,41310,92
2023-06-17,41360,292
2023-06-17,41370,210
2023-06-17,41390,364
2023-06-17,41410,244
2023-06-17,41430,96
2023-06-17,41450,259
2023-06-17,41461,171
2023-06-17,41463,202
2023-06-17,41465,290
2023-06-17,41480,339
2023-06-17,41500,111
2023-06-17,41550,48
2023-06-17,41570,228
2023-06-17,41590,546
2023-06-17,41610,240
2023-06-17,41630,147
2023-06-17,41650,103
2023-06-17,41670,47
2023-06-17,41800,16
2023-06-17,41820,20
2023-06-17,41830,76
2023-06-17,42110,0
2023-06-17,42770,0
2023-06-17,42810,0
2023-06-17,43111,170
2023-06-17,43112,97
2023-06-17,43113,139
2023-06-17,43114,119
2023-06-17,43130,48
2023-06-17,43150,78
2023-06-17,43720,13
2023-06-17,43730,33
2023-06-17,43740,24
2023-06-17,43745,39
2023-06-17,43750,55
2023-06-17,43760,33
2023-06-17,43770,55
2023-06-17,43800,8
2023-06-17,44131,107
2023-06-17,44133,239
2023-06-17,44150,70
2023-06-17,44180,63
2023-06-17,44200,163
2023-06-17,44210,76
2023-06-17,44230,80
2023-06-17,44250,21
2023-06-17,44270,99
2023-06-17,44710,58
2023-06-17,44760,32
2023-06-17,44770,60
2023-06-17,44790,8
2023-06-17,44800,62
2023-06-17,44810,39
2023-06-17,44825,30
2023-06-17,45111,232
2023-06-17,45113,189
2023-06-17,45130,214
2023-06-17,45140,146
2023-06-17,45180,71
2023-06-17,45190,52
2023-06-17,45210,95
2023-06-17,45710,59
2023-06-17,45720,12
2023-06-17,45730,31
2023-06-17,45740,14
2023-06-17,45750,15
2023-06-17,45770,28
2023-06-17,45790,38
2023-06-17,45800,20
2023-06-17,46110,49
2023-06-17,46130,248
2023-06-17,46150,134
2023-06-17,46170,107
2023-06-17,46230,69
2023-06-17,46710,24
2023-06-17,46720,17
2023-06-17,46730,16
2023-06-17,46770,70
2023-06-17,46780,27
2023-06-17,46790,14
2023-06-17,46800,17
2023-06-17,46810,20
2023-06-17,46820,43
2023-06-17,46830,21
2023-06-17,46840,31
2023-06-17,46860,13
2023-06-17,46870,34
2023-06-17,46880,31
2023-06-17,46890,16
2023-06-17,46900,12
2023-06-17,46910,9
2023-06-17,47111,102
2023-06-17,47113,106
2023-06-17,47130,92
2023-06-17,47150,76
2023-06-17,47170,84
2023-06-17,47190,211
2023-06-17,47210,66
2023-06-17,47230,68
2023-06-17,47250,91
2023-06-17,47280,28
2023-06-17,47290,174
2023-06-17,47720,10
2023-06-17,47730,30
2023-06-17,47750,5
2023-06-17,47760,7
2023-06-17,47770,21
2023-06-17,47820,12
2023-06-17,47830,29
2023-06-17,47840,20
2023-06-17,47850,64
2023-06-17,47900,6
2023-06-17,47920,24
2023-06-17,47930,9
2023-06-17,47940,0
2023-06-17,48121,130
2023-06-17,48123,86
2023-06-17,48125,77
2023-06-17,48127,67
2023-06-17,48129,150
2023-06-17,48170,215
2023-06-17,48220,102
2023-06-17,48240,56
2023-06-17,48250,286
2023-06-17,48270,76
2023-06-17,48310,91
2023-06-17,48330,246
2023-06-17,48720,11
2023-06-17,48730,13
2023-06-17,48740,46
2023-06-17,48820,27
2023-06-17,48840,94
2023-06-17,48850,29
2023-06-17,48860,10
2023-06-17,48870,13
2023-06-17,48880,62
2023-06-17,48890,43
2023-06-17,49110,276
2023-06-17,49130,86
2023-06-18,11110,1
2023-06-18,11140,1
2023-06-18,11170,1
2023-06-18,11200,8
2023-06-18,11215,16
2023-06-18,11230,18
2023-06-18,11260,11
2023-06-18,11290,10
2023-06-18,11305,10
2023-06-18,11320,20
2023-06-18,11350,33
2023-06-18,11380,9
2023-06-18,11410,12
2023-06-18,11440,19
2023-06-18,11470,17
2023-06-18,11500,17
2023-06-18,11530,16
2023-06-18,11545,8
2023-06-18,11560,15
2023-06-18,11590,14
2023-06-18,11620,18
2023-06-18,11650,22
2023-06-18,11680,18
2023-06-18,11710,29
2023-06-18,11740,17
2023-06-18,26110,0
2023-06-18,26140,7
2023-06-18,26170,1
2023-06-18,26200,0
2023-06-18,26230,5
2023-06-18,26260,5
2023-06-18,26290,5
2023-06-18,26320,4
2023-06-18,26350,9
2023-06-18,26380,4
2023-06-18,26410,5
2023-06-18,26440,3
2023-06-18,26470,5
2023-06-18,26500,1
2023-06-18,26530,3
2023-06-18,26710,9
2023-06-18,27110,3
2023-06-18,27140,10
2023-06-18,27170,3
2023-06-18,27200,0
2023-06-18,27230,14
2023-06-18,27260,8
2023-06-18,27290,8
2023-06-18,27710,8
2023-06-18,28110,5
2023-06-18,28140,2
2023-06-18,28185,28
2023-06-18,28200,19
2023-06-18,28237,18
2023-06-18,28245,7
2023-06-18,28260,37
2023-06-18,28710,1
2023-06-18,28720,0
2023-06-18,29110,5
2023-06-18,29140,13
2023-06-18,29155,24
2023-06-18,29170,26
2023-06-18,29200,7
2023-06-18,30110,7
2023-06-18,30140,9
2023-06-18,30170,26
2023-06-18,30200,12
2023-06-18,30230,9
2023-06-18,31110,2
2023-06-18,31140,8
2023-06-18,31170,3
2023-06-18,31200,12
2023-06-18,31710,5
2023-06-18,36110,15
2023-06-18,41111,7
2023-06-18,41113,23
2023-06-18,41115,4
2023-06-18,41117,20
2023-06-18,41131,21
2023-06-18,41133,6
2023-06-18,41135,22
2023-06-18,41150,78
2023-06-18,41171,7
2023-06-18,41173,20
2023-06-18,41190,28
2023-06-18,41210,8
2023-06-18,41220,41
2023-06-18,41250,1
2023-06-18,41271,7
2023-06-18,41273,8
2023-06-18,41281,12
2023-06-18,41285,19
2023-06-18,41287,17
2023-06-18,41290,5
2023-06-18,41310,13
2023-06-18,41360,42
2023-06-18,41370,17
2023-06-18,41390,16
2023-06-18,41410,18
2023-06-18,41430,5
2023-06-18,41450,19
2023-06-18,41461,10
2023-06-18,41463,16
2023-06-18,41465,19
2023-06-18,41480,39
2023-06-18,41500,16
2023-06-18,41550,2
2023-06-18,41570,19
2023-06-18,41590,56
2023-06-18,41610,8
2023-06-18,41630,23
2023-06-18,41650,13
2023-06-18,41670,4
2023-06-18,41800,0
2023-06-18,41820,5
2023-06-18,41830,26
2023-06-18,42750,0
2023-06-18,43111,7
2023-06-18,43112,5
2023-06-18,43113,9
2023-06-18,43114,4
2023-06-18,43130,5
2023-06-18,43150,0
2023-06-18,43720,1
2023-06-18,43730,0
2023-06-18,43740,0
2023-06-18,43745,1
2023-06-18,43750,3
2023-06-18,43760,0
2023-06-18,43770,4
2023-06-18,43800,1
2023-06-18,44131,8
2023-06-18,44133,19
2023-06-18,44150,3
2023-06-18,44180,0
2023-06-18,44200,17
2023-06-18,44210,3
2023-06-18,44230,0
2023-06-18,44250,1
2023-06-18,44270,5
2023-06-18,44710,0
2023-06-18,44760,0
2023-06-18,44770,0
2023-06-18,44790,2
2023-06-18,44800,3
2023-06-18,44810,2
2023-06-18,44825,0
2023-06-18,45111,15
2023-06-18,45113,8
2023-06-18,45130,3
2023-06-18,45140,6
2023-06-18,45180,1
2023-06-18,45190,2
2023-06-18,45210,1
2023-06-18,45710,2
2023-06-18,45720,1
2023-06-18,45730,0
2023-06-18,45740,0
2023-06-18,45750,5
2023-06-18,45770,1
2023-06-18,45790,1
2023-06-18,45800,0
2023-06-18,46110,7
2023-06-18,46130,10
2023-06-18,46150,9
2023-06-18,46170,6
2023-06-18,46230,4
2023-06-18,46710,0
2023-06-18,46720,1
2023-06-18,46730,0
2023-06-18,46770,0
2023-06-18,46780,1
2023-06-18,46790,0
2023-06-18,46800,0
2023-06-18,46810,1
2023-06-18,46820,3
2023-06-18,46830,0
2023-06-18,46840,4
2023-06-18,46860,1
2023-06-18,46870,1
2023-06-18,46880,2
2023-06-18,46890,3
2023-06-18,46900,0
2023-06-18,46910,0
2023-06-18,47111,1
2023-06-18,47113,9
2023-06-18,47130,4
2023-06-18,47150,4
2023-06-18,47170,2
2023-06-18,47190,12
2023-06-18,47210,4
2023-06-18,47230,2
2023-06-18,47250,2
2023-06-18,47280,1
2023-06-18,47290,7
2023-06-18,47720,0
2023-06-18,47730,0
2023-06-18,47750,0
2023-06-18,47760,0
2023-06-18,47770,0
2023-06-18,47820,1
2023-06-18,47830,0
2023-06-18,47840,1
2023-06-18,47850,1
2023-06-18,47900,2
2023-06-18,47920,0
2023-06-18,47930,0
2023-06-18,47940,0
2023-06-18,48121,8
2023-06-18,48123,9
2023-06-18,48125,5
2023-06-18,48127,9
2023-06-18,48129,4
2023-06-18,48170,3
2023-06-18,48220,3
2023-06-18,48240,2
2023-06-18,48250,25
2023-06-18,48270,0
2023-06-18,48310,6
2023-06-18,48330,27
2023-06-18,48720,4
2023-06-18,48730,0
2023-06-18,48740,0
2023-06-18,48820,0
2023-06-18,48840,0
2023-06-18,48850,0
2023-06-18,48860,0
2023-06-18,48870,2
2023-06-18,48880,1
2023-06-18,48890,0
2023-06-18,49110,89
2023-06-18,49130,15
2023-06-19,11110,128
2023-06-19,11140,161
2023-06-19,11170,180
2023-06-19,11200,267
2023-06-19,11215,396
2023-06-19,11230,425
2023-06-19,11260,488
2023-06-19,11290,561
2023-06-19,11305,333
2023-06-19,11320,315
2023-06-19,11350,554
2023-06-19,11380,593
2023-06-19,11410,309
2023-06-19,11440,307
2023-06-19,11470,392
2023-06-19,11500,587
2023-06-19,11530,405
2023-06-19,11545,237
2023-06-19,11560,432
2023-06-19,11590,399
2023-06-19,11620,445
2023-06-19,11650,395
2023-06-19,11680,470
2023-06-19,11710,682
2023-06-19,11740,400
2023-06-19,26110,32
2023-06-19,26140,50
2023-06-19,26170,90
2023-06-19,26200,134
2023-06-19,26230,398
2023-06-19,26260,322
2023-06-19,26290,385
2023-06-19,26320,380
2023-06-19,26350,392
2023-06-19,26380,265
2023-06-19,26410,252
2023-06-19,26440,148
2023-06-19,26470,232
2023-06-19,26500,170
2023-06-19,26530,243
2023-06-19,26710,217
2023-06-19,27110,70
2023-06-19,27140,427
2023-06-19,27170,144
2023-06-19,27200,158
2023-06-19,27230,578
2023-06-19,27260,401
2023-06-19,27290,740
2023-06-19,27710,380
2023-06-19,28110,159
2023-06-19,28140,56
2023-06-19,28170,0
2023-06-19,28185,312
2023-06-19,28200,571
2023-06-19,28237,368
2023-06-19,28245,261
2023-06-19,28260,539
2023-06-19,28710,38
2023-06-19,28720,7
2023-06-19,29110,95
2023-06-19,29140,290
2023-06-19,29155,204
2023-06-19,29170,407
2023-06-19,29200,361
2023-06-19,30110,311
2023-06-19,30140,252
2023-06-19,30170,462
2023-06-19,30200,337
2023-06-19,30230,187
2023-06-19,31110,157
2023-06-19,31140,243
2023-06-19,31170,124
2023-06-19,31200,180
2023-06-19,31710,185
2023-06-19,36110,402
2023-06-19,41111,365
2023-06-19,41113,322
2023-06-19,41115,168
2023-06-19,41117,329
2023-06-19,41131,363
2023-06-19,41133,234
2023-06-19,41135,414
2023-06-19,41150,508
2023-06-19,41171,193
2023-06-19,41173,268
2023-06-19,41190,859
2023-06-19,41210,510
2023-06-19,41220,484
2023-06-19,41250,102
2023-06-19,41271,393
2023-06-19,41273,403
2023-06-19,41281,521
2023-06-19,41285,312
2023-06-19,41287,300
2023-06-19,41290,86
2023-06-19,41310,173
2023-06-19,41360,539
2023-06-19,41370,298
2023-06-19,41390,617
2023-06-19,41410,403
2023-06-19,41430,150
2023-06-19,41450,379
2023-06-19,41461,287
2023-06-19,41463,419
2023-06-19,41465,439
2023-06-19,41480,561
2023-06-19,41500,179
2023-06-19,41550,126
2023-06-19,41570,365
2023-06-19,41590,922
2023-06-19,41610,385
2023-06-19,41630,267
2023-06-19,41650,141
2023-06-19,41670,81
2023-06-19,41800,39
2023-06-19,41820,73
2023-06-19,41830,192
2023-06-19,42110,0
2023-06-19,42130,0
2023-06-19,42150,0
2023-06-19,42170,0
2023-06-19,43111,262
2023-06-19,43112,198
2023-06-19,43113,256
2023-06-19,43114,262
2023-06-19,43130,96
2023-06-19,43150,154
2023-06-19,43720,39
2023-06-19,43730,51
2023-06-19,43740,59
2023-06-19,43745,66
2023-06-19,43750,98
2023-06-19,43760,44
2023-06-19,43770,100
2023-06-19,43800,19
2023-06-19,44131,207
2023-06-19,44133,376
2023-06-19,44150,130
2023-06-19,44180,130
2023-06-19,44200,295
2023-06-19,44210,170
2023-06-19,44230,166
2023-06-19,44250,32
2023-06-19,44270,186
2023-06-19,44710,90
2023-06-19,44760,52
2023-06-19,44770,107
2023-06-19,44790,21
2023-06-19,44800,124
2023-06-19,44810,84
2023-06-19,44825,100
2023-06-19,45111,458
2023-06-19,45113,342
2023-06-19,45130,374
2023-06-19,45140,312
2023-06-19,45180,160
2023-06-19,45190,89
2023-06-19,45210,157
2023-06-19,45710,128
2023-06-19,45720,59
2023-06-19,45730,36
2023-06-19,45740,31
2023-06-19,45750,38
2023-06-19,45770,50
2023-06-19,45790,115
2023-06-19,45800,37
2023-06-19,46110,162
2023-06-19,46130,405
2023-06-19,46150,260
2023-06-19,46170,191
2023-06-19,46230,167
2023-06-19,46710,36
2023-06-19,46720,21
2023-06-19,46730,28
2023-06-19,46770,105
2023-06-19,46780,39
2023-06-19,46790,31
2023-06-19,46800,42
2023-06-19,46810,69
2023-06-19,46820,64
2023-06-19,46830,62
2023-06-19,46840,70
2023-06-19,46860,26
2023-06-19,46870,56
2023-06-19,46880,50
2023-06-19,46890,60
2023-06-19,46900,27
2023-06-19,46910,42
2023-06-19,47111,190
2023-06-19,47113,231
2023-06-19,47130,239
2023-06-19,47150,124
2023-06-19,47170,179
2023-06-19,47190,384
2023-06-19,47210,157
2023-06-19,47230,170
2023-06-19,47250,187
2023-06-19,47280,100
2023-06-19,47290,377
2023-06-19,47720,15
2023-06-19,47730,56
2023-06-19,47750,15
2023-06-19,47760,14
2023-06-19,47770,62
2023-06-19,47820,29
2023-06-19,47830,73
2023-06-19,47840,42
2023-06-19,47850,111
2023-06-19,47900,29
2023-06-19,47920,30
2023-06-19,47930,43
2023-06-19,47940,5
2023-06-19,48121,206
2023-06-19,48123,162
2023-06-19,48125,197
2023-06-19,48127,108
2023-06-19,48129,239
2023-06-19,48170,436
2023-06-19,48220,209
2023-06-19,48240,109
2023-06-19,48250,600
2023-06-19,48270,114
2023-06-19,48310,164
2023-06-19,48330,398
2023-06-19,48720,14
2023-06-19,48730,36
2023-06-19,48740,84
2023-06-19,48820,51
2023-06-19,48840,159
2023-06-19,48850,46
2023-06-19,48860,26
2023-06-19,48870,22
2023-06-19,48880,91
2023-06-19,48890,60
2023-06-19,49110,723
2023-06-19,49130,207
2023-06-20,11110,104
2023-06-20,11140,117
2023-06-20,11170,124
2023-06-20,11200,264
2023-06-20,11215,306
2023-06-20,11230,352
2023-06-20,11260,355
2023-06-20,11290,355
2023-06-20,11305,272
2023-06-20,11320,279
2023-06-20,11350,460
2023-06-20,11380,483
2023-06-20,11410,293
2023-06-20,11440,253
2023-06-20,11470,294
2023-06-20,11500,461
2023-06-20,11530,372
2023-06-20,11545,175
2023-06-20,11560,338
2023-06-20,11590,328
2023-06-20,11620,416
2023-06-20,11650,317
2023-06-20,11680,383
2023-06-20,11710,565
2023-06-20,11740,309
2023-06-20,26110,25
2023-06-20,26140,55
2023-06-20,26170,82
2023-06-20,26200,105
2023-06-20,26230,288
2023-06-20,26260,285
2023-06-20,26290,267
2023-06-20,26320,288
2023-06-20,26350,335
2023-06-20,26380,213
2023-06-20,26410,190
2023-06-20,26440,122
2023-06-20,26470,191
2023-06-20,26500,141
2023-06-20,26530,157
2023-06-20,26710,186
2023-06-20,27110,64
2023-06-20,27140,356
2023-06-20,27170,137
2023-06-20,27200,131
2023-06-20,27230,444
2023-06-20,27260,335
2023-06-20,27290,619
2023-06-20,27710,342
2023-06-20,28110,131
2023-06-20,28140,20
2023-06-20,28170,0
2023-06-20,28185,315
2023-06-20,28200,455
2023-06-20,28237,316
2023-06-20,28245,177
2023-06-20,28260,434
2023-06-20,28710,33
2023-06-20,28720,14
2023-06-20,29110,77
2023-06-20,29140,213
2023-06-20,29155,185
2023-06-20,29170,334
2023-06-20,29200,289
2023-06-20,30110,250
2023-06-20,30140,215
2023-06-20,30170,391
2023-06-20,30200,295
2023-06-20,30230,140
2023-06-20,31110,104
2023-06-20,31140,171
2023-06-20,31170,91
2023-06-20,31200,137
2023-06-20,31710,145
2023-06-20,36110,287
2023-06-20,41111,293
2023-06-20,41113,255
2023-06-20,41115,134
2023-06-20,41117,240
2023-06-20,41131,307
2023-06-20,41133,203
2023-06-20,41135,357
2023-06-20,41150,392
2023-06-20,41171,189
2023-06-20,41173,206
2023-06-20,41190,726
2023-06-20,41210,431
2023-06-20,41220,417
2023-06-20,41250,80
2023-06-20,41271,351
2023-06-20,41273,287
2023-06-20,41281,417
2023-06-20,41285,290
2023-06-20,41287,253
2023-06-20,41290,60
2023-06-20,41310,135
2023-06-20,41360,423
2023-06-20,41370,240
2023-06-20,41390,494
2023-06-20,41410,339
2023-06-20,41430,121
2023-06-20,41450,324
2023-06-20,41461,254
2023-06-20,41463,316
2023-06-20,41465,358
2023-06-20,41480,447
2023-06-20,41500,163
2023-06-20,41550,109
2023-06-20,41570,306
2023-06-20,41590,686
2023-06-20,41610,291
2023-06-20,41630,201
2023-06-20,41650,125
2023-06-20,41670,56
2023-06-20,41800,22
2023-06-20,41820,61
2023-06-20,41830,158
2023-06-20,42110,0
2023-06-20,42130,0
2023-06-20,42150,0
2023-06-20,42170,0
2023-06-20,42190,0
2023-06-20,42750,0
2023-06-20,42830,0
2023-06-20,43111,215
2023-06-20,43112,187
2023-06-20,43113,230
2023-06-20,43114,201
2023-06-20,43130,85
2023-06-20,43150,112
2023-06-20,43720,40
2023-06-20,43730,48
2023-06-20,43740,48
2023-06-20,43745,60
2023-06-20,43750,57
2023-06-20,43760,29
2023-06-20,43770,83
2023-06-20,43800,51
2023-06-20,44131,176
2023-06-20,44133,278
2023-06-20,44150,95
2023-06-20,44180,75
2023-06-20,44200,230
2023-06-20,44210,139
2023-06-20,44230,134
2023-06-20,44250,27
2023-06-20,44270,154
2023-06-20,44710,91
2023-06-20,44760,38
2023-06-20,44770,71
2023-06-20,44790,16
2023-06-20,44800,104
2023-06-20,44810,66
2023-06-20,44825,52
2023-06-20,45111,391
2023-06-20,45113,322
2023-06-20,45130,289
2023-06-20,45140,196
2023-06-20,45180,127
2023-06-20,45190,84
2023-06-20,45210,148
2023-06-20,45710,100
2023-06-20,45720,29
2023-06-20,45730,21
2023-06-20,45740,21
2023-06-20,45750,37
2023-06-20,45770,67
2023-06-20,45790,108
2023-06-20,45800,22
2023-06-20,46110,122
2023-06-20,46130,328
2023-06-20,46150,217
2023-06-20,46170,143
2023-06-20,46230,132
2023-06-20,46710,29
2023-06-20,46720,16
2023-06-20,46730,38
2023-06-20,46770,79
2023-06-20,46780,28
2023-06-20,46790,25
2023-06-20,46800,25
2023-06-20,46810,56
2023-06-20,46820,53
2023-06-20,46830,49
2023-06-20,46840,58
2023-06-20,46860,26
2023-06-20,46870,52
2023-06-20,46880,42
2023-06-20,46890,43
2023-06-20,46900,28
2023-06-20,46910,19
2023-06-20,47111,132
2023-06-20,47113,192
2023-06-20,47130,186
2023-06-20,47150,76
2023-06-20,47170,170
2023-06-20,47190,318
2023-06-20,47210,137
2023-06-20,47230,128
2023-06-20,47250,180
2023-06-20,47280,79
2023-06-20,47290,280
2023-06-20,47720,27
2023-06-20,47730,53
2023-06-20,47750,15
2023-06-20,47760,7
2023-06-20,47770,46
2023-06-20,47820,18
2023-06-20,47830,74
2023-06-20,47840,46
2023-06-20,47850,79
2023-06-20,47900,27
2023-06-20,47920,24
2023-06-20,47930,47
2023-06-20,47940,1
2023-06-20,48121,168
2023-06-20,48123,145
2023-06-20,48125,138
2023-06-20,48127,84
2023-06-20,48129,204
2023-06-20,48170,331
2023-06-20,48220,165
2023-06-20,48240,82
2023-06-20,48250,432
2023-06-20,48270,91
2023-06-20,48310,151
2023-06-20,48330,342
2023-06-20,48720,22
2023-06-20,48730,25
2023-06-20,48740,69
2023-06-20,48820,31
2023-06-20,48840,114
2023-06-20,48850,47
2023-06-20,48860,17
2023-06-20,48870,23
2023-06-20,48880,61
2023-06-20,48890,46
2023-06-20,49110,575
2023-06-20,49130,192
2023-06-21,11110,93
2023-06-21,11140,105
2023-06-21,11170,133
2023-06-21,11200,179
2023-06-21,11215,285
2023-06-21,11230,323
2023-06-21,11260,352
2023-06-21,11290,285
2023-06-21,11305,253
2023-06-21,11320,215
2023-06-21,11350,427
2023-06-21,11380,403
2023-06-21,11410,262
2023-06-21,11440,178
2023-06-21,11470,279
2023-06-21,11500,399
2023-06-21,11530,301
2023-06-21,11545,154
2023-06-21,11560,267
2023-06-21,11590,233
2023-06-21,11620,298
2023-06-21,11650,260
2023-06-21,11680,333
2023-06-21,11710,475
2023-06-21,11740,210
2023-06-21,26110,17
2023-06-21,26140,49
2023-06-21,26170,57
2023-06-21,26200,68
2023-06-21,26230,232
2023-06-21,26260,220
2023-06-21,26290,175
2023-06-21,26320,251
2023-06-21,26350,263
2023-06-21,26380,169
2023-06-21,26410,176
2023-06-21,26440,114
2023-06-21,26470,130
2023-06-21,26500,116
2023-06-21,26530,167
2023-06-21,26710,129
2023-06-21,27110,46
2023-06-21,27140,283
2023-06-21,27170,108
2023-06-21,27200,134
2023-06-21,27230,413
2023-06-21,27260,277
2023-06-21,27290,536
2023-06-21,27710,269
2023-06-21,28110,106
2023-06-21,28140,43
2023-06-21,28170,0
2023-06-21,28185,239
2023-06-21,28200,403
2023-06-21,28237,246
2023-06-21,28245,180
2023-06-21,28260,334
2023-06-21,28710,23
2023-06-21,28720,9
2023-06-21,29110,60
2023-06-21,29140,206
2023-06-21,29155,157
2023-06-21,29170,263
2023-06-21,29200,244
2023-06-21,30110,205
2023-06-21,30140,168
2023-06-21,30170,357
2023-06-21,30200,246
2023-06-21,30230,102
2023-06-21,31110,97
2023-06-21,31140,140
2023-06-21,31170,88
2023-06-21,31200,124
2023-06-21,31710,143
2023-06-21,36110,225
2023-06-21,41111,277
2023-06-21,41113,230
2023-06-21,41115,139
2023-06-21,41117,191
2023-06-21,41131,219
2023-06-21,41133,152
2023-06-21,41135,262
2023-06-21,41150,387
2023-06-21,41171,149
2023-06-21,41173,163
2023-06-21,41190,589
2023-06-21,41210,334
2023-06-21,41220,330
2023-06-21,41250,84
2023-06-21,41271,225
2023-06-21,41273,249
2023-06-21,41281,340
2023-06-21,41285,189
2023-06-21,41287,211
2023-06-21,41290,44
2023-06-21,41310,119
2023-06-21,41360,336
2023-06-21,41370,217
2023-06-21,41390,402
2023-06-21,41410,269
2023-06-21,41430,91
2023-06-21,41450,223
2023-06-21,41461,157
2023-06-21,41463,251
2023-06-21,41465,310
2023-06-21,41480,445
2023-06-21,41500,121
2023-06-21,41550,101
2023-06-21,41570,254
2023-06-21,41590,594
2023-06-21,41610,270
2023-06-21,41630,208
2023-06-21,41650,120
2023-06-21,41670,73
2023-06-21,41800,17
2023-06-21,41820,36
2023-06-21,41830,148
2023-06-21,42110,0
2023-06-21,42130,0
2023-06-21,42150,0
2023-06-21,42170,0
2023-06-21,42210,0
2023-06-21,42750,0
