날짜,시도지역코드,발생건수(건)
2023-09-18,44,2611
2023-09-18,45,2385
2023-09-18,46,2166
2023-09-18,47,2910
2023-09-18,48,3609
2023-09-18,49,857
2023-09-18,99,55791
2023-09-19,11,7952
2023-09-19,26,2914
2023-09-19,27,2438
2023-09-19,28,1994
2023-09-19,29,1021
2023-09-19,30,1333
2023-09-19,31,808
2023-09-19,41,11474
2023-09-19,42,0
2023-09-19,43,1448
2023-09-19,44,2017
2023-09-19,45,1841
2023-09-19,46,1684
2023-09-19,47,2416
2023-09-19,48,2833
2023-09-19,49,696
2023-09-19,99,44028
2023-09-20,11,5719
2023-09-20,26,2304
2023-09-20,27,1909
2023-09-20,28,1498
2023-09-20,29,879
2023-09-20,30,1054
2023-09-20,31,642
2023-09-20,41,8826
2023-09-20,42,0
2023-09-20,43,1052
2023-09-20,44,1549
2023-09-20,45,1468
2023-09-20,46,1410
2023-09-20,47,1904
2023-09-20,48,2498
2023-09-20,49,658
2023-09-20,99,34262
2023-09-21,11,7600
2023-09-21,26,2434
2023-09-21,27,1996
2023-09-21,28,1797
2023-09-21,29,949
2023-09-21,30,1208
2023-09-21,31,714
2023-09-21,41,11042
2023-09-21,42,0
2023-09-21,43,1346
2023-09-21,44,1963
2023-09-21,45,1796
2023-09-21,46,1607
2023-09-21,47,2213
2023-09-21,48,2516
2023-09-21,49,733
2023-09-21,99,41019
2023-09-22,11,8795
2023-09-22,26,3039
2023-09-22,27,2558
2023-09-22,28,2252
2023-09-22,29,1146
2023-09-22,30,1454
2023-09-22,31,817
2023-09-22,41,12978
2023-09-22,42,0
2023-09-22,43,1494
2023-09-22,44,2184
2023-09-22,45,2088
2023-09-22,46,1710
2023-09-22,47,2514
2023-09-22,48,3145
2023-09-22,49,711
2023-09-22,99,48170
2023-09-23,11,5993
2023-09-23,26,1930
2023-09-23,27,1507
2023-09-23,28,1485
2023-09-23,29,780
2023-09-23,30,983
2023-09-23,31,594
2023-09-23,41,8894
2023-09-23,42,0
2023-09-23,43,916
2023-09-23,44,1453
2023-09-23,45,1311
2023-09-23,46,1010
2023-09-23,47,1531
2023-09-23,48,1962
2023-09-23,49,400
2023-09-23,99,31485
2023-09-24,11,378
2023-09-24,26,66
2023-09-24,27,38
2023-09-24,28,100
2023-09-24,29,52
2023-09-24,30,44
2023-09-24,31,25
2023-09-24,41,824
2023-09-24,42,0
2023-09-24,43,50
2023-09-24,44,98
2023-09-24,45,35
2023-09-24,46,68
2023-09-24,47,50
2023-09-24,48,115
2023-09-24,49,126
2023-09-24,99,2098
2023-09-25,11,10870
2023-09-25,26,3936
2023-09-25,27,3116
2023-09-25,28,2931
2023-09-25,29,1454
2023-09-25,30,1811
2023-09-25,31,1079
2023-09-25,41,15624
2023-09-25,42,0
2023-09-25,43,1878
2023-09-25,44,2662
2023-09-25,45,2526
2023-09-25,46,2279
2023-09-25,47,3066
2023-09-25,48,4000
2023-09-25,49,1059
2023-09-25,99,59807
2023-09-26,11,7594
2023-09-26,26,3031
2023-09-26,27,2177
2023-09-26,28,1963
2023-09-26,29,1135
2023-09-26,30,1253
2023-09-26,31,774
2023-09-26,41,11232
2023-09-26,42,0
2023-09-26,43,1344
2023-09-26,44,1922
2023-09-26,45,1911
2023-09-26,46,1888
2023-09-26,47,2317
2023-09-26,48,2886
2023-09-26,49,858
2023-09-26,99,43417
2023-09-27,11,8922
2023-09-27,26,3369
2023-09-27,27,2670
2023-09-27,28,2393
2023-09-27,29,1149
2023-09-27,30,1463
2023-09-27,31,895
2023-09-27,41,12623
2023-09-27,42,0
2023-09-27,43,1418
2023-09-27,44,2110
2023-09-27,45,1955
2023-09-27,46,1764
2023-09-27,47,2414
2023-09-27,48,3145
2023-09-27,49,868
2023-09-27,99,48320
2023-09-28,11,741
2023-09-28,26,276
2023-09-28,27,261
2023-09-28,28,234
2023-09-28,29,123
2023-09-28,30,191
2023-09-28,31,96
2023-09-28,41,1009
2023-09-28,43,93
2023-09-28,44,185
2023-09-28,45,221
2023-09-28,46,197
2023-09-28,47,163
2023-09-28,48,368
2023-09-28,49,113
2023-09-28,99,4307
2023-09-29,11,164
2023-09-29,26,16
2023-09-29,27,58
2023-09-29,28,37
2023-09-29,29,38
2023-09-29,30,24
2023-09-29,31,6
2023-09-29,41,205
2023-09-29,43,27
2023-09-29,44,34
2023-09-29,45,29
2023-09-29,46,48
2023-09-29,47,30
2023-09-29,48,36
2023-09-29,49,23
2023-09-29,99,786
2023-09-30,11,385
2023-09-30,26,71
2023-09-30,27,129
2023-09-30,28,173
2023-09-30,29,85
2023-09-30,30,88
2023-09-30,31,35
2023-09-30,41,539
2023-09-30,43,70
2023-09-30,44,136
2023-09-30,45,50
2023-09-30,46,86
2023-09-30,47,60
2023-09-30,48,128
2023-09-30,49,100
2023-09-30,99,2197
