날짜,시도지역코드,발생건수(건)
2023-09-17,48,158
2023-09-17,49,42
2023-09-17,99,2722
2023-09-18,11,13127
2023-09-18,26,5576
2023-09-18,27,3767
2023-09-18,28,4288
2023-09-18,29,2142
2023-09-18,30,2380
2023-09-18,31,1709
2023-09-18,41,17349
2023-09-18,42,0
2023-09-18,43,2763
2023-09-18,44,3815
2023-09-18,45,2629
2023-09-18,46,3376
2023-09-18,47,4170
2023-09-18,48,5799
2023-09-18,49,1072
2023-09-18,99,76104
2023-09-19,11,9813
2023-09-19,26,4390
2023-09-19,27,2900
2023-09-19,28,3296
2023-09-19,29,1503
2023-09-19,30,1916
2023-09-19,31,1317
2023-09-19,41,13328
2023-09-19,42,1
2023-09-19,43,2097
2023-09-19,44,2910
2023-09-19,45,2058
2023-09-19,46,2606
2023-09-19,47,3101
2023-09-19,48,4278
2023-09-19,49,840
2023-09-19,99,58020
2023-09-20,11,7033
2023-09-20,26,3658
2023-09-20,27,2423
2023-09-20,28,2498
2023-09-20,29,1124
2023-09-20,30,1414
2023-09-20,31,989
2023-09-20,41,9515
2023-09-20,42,1
2023-09-20,43,1543
2023-09-20,44,2136
2023-09-20,45,1444
2023-09-20,46,2181
2023-09-20,47,2523
2023-09-20,48,3723
2023-09-20,49,779
2023-09-20,99,44259
2023-09-21,11,8249
2023-09-21,26,3519
2023-09-21,27,2346
2023-09-21,28,2719
2023-09-21,29,1384
2023-09-21,30,1556
2023-09-21,31,1011
2023-09-21,41,11303
2023-09-21,42,0
2023-09-21,43,1745
2023-09-21,44,2675
2023-09-21,45,1763
2023-09-21,46,2477
2023-09-21,47,2879
2023-09-21,48,3926
2023-09-21,49,763
2023-09-21,99,49675
2023-09-22,11,10573
2023-09-22,26,4487
2023-09-22,27,3027
2023-09-22,28,3513
2023-09-22,29,1626
2023-09-22,30,1920
2023-09-22,31,1307
2023-09-22,41,14194
2023-09-22,42,0
2023-09-22,43,2208
2023-09-22,44,3103
2023-09-22,45,2147
2023-09-22,46,2611
2023-09-22,47,3031
2023-09-22,48,4723
2023-09-22,49,871
2023-09-22,99,61026
2023-09-23,11,7655
2023-09-23,26,3011
2023-09-23,27,2132
2023-09-23,28,2640
2023-09-23,29,1082
2023-09-23,30,1420
2023-09-23,31,822
2023-09-23,41,10634
2023-09-23,42,0
2023-09-23,43,1548
2023-09-23,44,2021
2023-09-23,45,1397
2023-09-23,46,1770
2023-09-23,47,2162
2023-09-23,48,3151
2023-09-23,49,523
2023-09-23,99,42941
2023-09-24,11,380
2023-09-24,26,160
2023-09-24,27,61
2023-09-24,28,122
2023-09-24,29,19
2023-09-24,30,149
2023-09-24,31,90
2023-09-24,41,716
2023-09-24,42,0
2023-09-24,43,108
2023-09-24,44,145
2023-09-24,45,53
2023-09-24,46,65
2023-09-24,47,67
2023-09-24,48,165
2023-09-24,49,39
2023-09-24,99,2390
2023-09-25,11,13791
2023-09-25,26,5905
2023-09-25,27,3968
2023-09-25,28,4610
2023-09-25,29,2228
2023-09-25,30,2453
2023-09-25,31,1713
2023-09-25,41,18311
2023-09-25,42,1
2023-09-25,43,2905
2023-09-25,44,4067
2023-09-25,45,2783
2023-09-25,46,3534
2023-09-25,47,4263
2023-09-25,48,6025
2023-09-25,49,1100
2023-09-25,99,79900
2023-09-26,11,10488
2023-09-26,26,4662
2023-09-26,27,3146
2023-09-26,28,3243
2023-09-26,29,1729
2023-09-26,30,1923
2023-09-26,31,1367
2023-09-26,41,13884
2023-09-26,42,0
2023-09-26,43,2243
2023-09-26,44,3213
2023-09-26,45,2368
2023-09-26,46,2993
2023-09-26,47,3303
2023-09-26,48,4716
2023-09-26,49,889
2023-09-26,99,62089
2023-09-27,11,12518
2023-09-27,26,5285
2023-09-27,27,3604
2023-09-27,28,4109
2023-09-27,29,1856
2023-09-27,30,2223
2023-09-27,31,1539
2023-09-27,41,16158
2023-09-27,42,0
2023-09-27,43,2363
2023-09-27,44,3439
2023-09-27,45,2359
2023-09-27,46,3301
2023-09-27,47,3815
2023-09-27,48,5503
2023-09-27,49,974
2023-09-27,99,71049
2023-09-28,11,676
2023-09-28,26,293
2023-09-28,27,177
2023-09-28,28,195
2023-09-28,29,122
2023-09-28,30,167
2023-09-28,31,59
2023-09-28,41,1034
2023-09-28,43,141
2023-09-28,44,309
2023-09-28,45,144
2023-09-28,46,297
2023-09-28,47,198
2023-09-28,48,498
2023-09-28,49,59
2023-09-28,99,4453
2023-09-29,11,149
2023-09-29,26,26
2023-09-29,27,17
2023-09-29,28,41
2023-09-29,29,18
2023-09-29,30,109
2023-09-29,31,6
2023-09-29,41,293
2023-09-29,43,38
2023-09-29,44,49
2023-09-29,45,26
2023-09-29,46,46
2023-09-29,47,24
2023-09-29,48,40
2023-09-29,49,19
2023-09-29,99,927
2023-09-30,11,381
2023-09-30,26,103
2023-09-30,27,66
2023-09-30,28,113
2023-09-30,29,43
2023-09-30,30,174
2023-09-30,31,21
2023-09-30,41,844
2023-09-30,43,98
2023-09-30,44,186
2023-09-30,45,51
2023-09-30,46,69
2023-09-30,47,83
2023-09-30,48,190
2023-09-30,49,25
2023-09-30,99,2512
