날짜,시도지역코드,발생건수(건)
2023-09-15,41,136772
2023-09-15,42,0
2023-09-15,43,13208
2023-09-15,44,22362
2023-09-15,45,13205
2023-09-15,46,12533
2023-09-15,47,18563
2023-09-15,48,24643
2023-09-15,49,4717
2023-09-15,99,435642
2023-09-16,11,62532
2023-09-16,26,16721
2023-09-16,27,14882
2023-09-16,28,20331
2023-09-16,29,8497
2023-09-16,30,9402
2023-09-16,31,6677
2023-09-16,41,106737
2023-09-16,42,0
2023-09-16,43,10228
2023-09-16,44,17804
2023-09-16,45,9625
2023-09-16,46,9562
2023-09-16,47,13865
2023-09-16,48,17935
2023-09-16,49,3583
2023-09-16,99,336161
2023-09-17,11,11745
2023-09-17,26,3758
2023-09-17,27,2156
2023-09-17,28,5020
2023-09-17,29,2104
2023-09-17,30,2960
2023-09-17,31,1401
2023-09-17,41,29457
2023-09-17,42,0
2023-09-17,43,3330
2023-09-17,44,4779
2023-09-17,45,2071
2023-09-17,46,3206
2023-09-17,47,2560
2023-09-17,48,3738
2023-09-17,49,1130
2023-09-17,99,80971
2023-09-18,11,97785
2023-09-18,26,30930
2023-09-18,27,25238
2023-09-18,28,32523
2023-09-18,29,13984
2023-09-18,30,14974
2023-09-18,31,11913
2023-09-18,41,168310
2023-09-18,42,2
2023-09-18,43,16969
2023-09-18,44,28605
2023-09-18,45,17559
2023-09-18,46,15752
2023-09-18,47,23809
2023-09-18,48,32013
2023-09-18,49,6290
2023-09-18,99,550148
2023-09-19,11,70396
2023-09-19,26,22299
2023-09-19,27,17885
2023-09-19,28,23143
2023-09-19,29,10421
2023-09-19,30,11179
2023-09-19,31,8496
2023-09-19,41,121563
2023-09-19,42,3
2023-09-19,43,12868
2023-09-19,44,20915
2023-09-19,45,12402
2023-09-19,46,11944
2023-09-19,47,17818
2023-09-19,48,23012
2023-09-19,49,4539
2023-09-19,99,398796
2023-09-20,11,58257
2023-09-20,26,20673
2023-09-20,27,16052
2023-09-20,28,19597
2023-09-20,29,9389
2023-09-20,30,9131
2023-09-20,31,7985
2023-09-20,41,100320
2023-09-20,42,0
2023-09-20,43,10152
2023-09-20,44,17077
2023-09-20,45,10716
2023-09-20,46,10882
2023-09-20,47,15336
2023-09-20,48,20767
2023-09-20,49,4099
2023-09-20,99,338905
2023-09-21,11,76215
2023-09-21,26,23673
2023-09-21,27,18571
2023-09-21,28,25714
2023-09-21,29,10737
2023-09-21,30,12117
2023-09-21,31,8979
2023-09-21,41,131068
2023-09-21,42,0
2023-09-21,43,13801
2023-09-21,44,22674
2023-09-21,45,13546
2023-09-21,46,12281
2023-09-21,47,18373
2023-09-21,48,23512
2023-09-21,49,4678
2023-09-21,99,426784
2023-09-22,11,87738
2023-09-22,26,26393
2023-09-22,27,20924
2023-09-22,28,29239
2023-09-22,29,11980
2023-09-22,30,13256
2023-09-22,31,10193
2023-09-22,41,148650
2023-09-22,42,1
2023-09-22,43,15315
2023-09-22,44,25258
2023-09-22,45,15045
2023-09-22,46,13405
2023-09-22,47,20324
2023-09-22,48,26584
2023-09-22,49,5133
2023-09-22,99,481455
2023-09-23,11,72015
2023-09-23,26,22269
2023-09-23,27,17277
2023-09-23,28,24054
2023-09-23,29,10501
2023-09-23,30,11365
2023-09-23,31,8351
2023-09-23,41,121753
2023-09-23,42,1
2023-09-23,43,12446
2023-09-23,44,21333
2023-09-23,45,11994
2023-09-23,46,11698
2023-09-23,47,16073
2023-09-23,48,22785
2023-09-23,49,3878
2023-09-23,99,396557
2023-09-24,11,12243
2023-09-24,26,3877
2023-09-24,27,2274
2023-09-24,28,5082
2023-09-24,29,2295
2023-09-24,30,2936
2023-09-24,31,1583
2023-09-24,41,31648
2023-09-24,42,1
2023-09-24,43,3813
2023-09-24,44,5171
2023-09-24,45,2225
2023-09-24,46,3418
2023-09-24,47,2707
2023-09-24,48,3496
2023-09-24,49,1385
2023-09-24,99,85747
2023-09-25,11,126528
2023-09-25,26,40571
2023-09-25,27,31223
2023-09-25,28,42645
2023-09-25,29,18650
2023-09-25,30,20268
2023-09-25,31,15684
2023-09-25,41,212022
2023-09-25,42,2
2023-09-25,43,22145
2023-09-25,44,36814
2023-09-25,45,22771
2023-09-25,46,21334
2023-09-25,47,30136
2023-09-25,48,42698
2023-09-25,49,7322
2023-09-25,99,708022
2023-09-26,11,87355
2023-09-26,26,29823
2023-09-26,27,21818
2023-09-26,28,29911
2023-09-26,29,13724
2023-09-26,30,14041
2023-09-26,31,10933
2023-09-26,41,150280
2023-09-26,42,0
2023-09-26,43,16304
2023-09-26,44,27057
2023-09-26,45,17010
2023-09-26,46,15697
2023-09-26,47,22191
2023-09-26,48,30563
2023-09-26,49,5501
2023-09-26,99,505120
2023-09-27,11,110841
2023-09-27,26,34473
2023-09-27,27,25780
2023-09-27,28,36015
2023-09-27,29,15355
2023-09-27,30,16579
2023-09-27,31,12834
2023-09-27,41,179242
2023-09-27,42,1
2023-09-27,43,18079
2023-09-27,44,29966
2023-09-27,45,18343
2023-09-27,46,17131
2023-09-27,47,25139
2023-09-27,48,32439
2023-09-27,49,5778
2023-09-27,99,591759
2023-09-28,11,16279
2023-09-28,26,6130
2023-09-28,27,5474
2023-09-28,28,6521
2023-09-28,29,3877
2023-09-28,30,3840
2023-09-28,31,2477
2023-09-28,41,36010
2023-09-28,43,5118
2023-09-28,44,7484
2023-09-28,45,4340
2023-09-28,46,5296
2023-09-28,47,5254
2023-09-28,48,8001
2023-09-28,49,1699
2023-09-28,99,120215
2023-09-29,11,5869
2023-09-29,26,1021
2023-09-29,27,761
2023-09-29,28,1692
2023-09-29,29,1499
2023-09-29,30,1645
2023-09-29,31,290
2023-09-29,41,9217
2023-09-29,43,1774
2023-09-29,44,1945
2023-09-29,45,939
2023-09-29,46,1189
2023-09-29,47,953
2023-09-29,48,1226
2023-09-29,49,853
2023-09-29,99,31343
2023-09-30,11,14848
2023-09-30,26,3494
2023-09-30,27,3049
2023-09-30,28,5776
2023-09-30,29,2415
2023-09-30,30,3092
2023-09-30,31,1158
2023-09-30,41,28801
2023-09-30,43,4315
2023-09-30,44,5365
2023-09-30,45,2825
2023-09-30,46,3017
2023-09-30,47,3426
2023-09-30,48,5062
2023-09-30,49,1738
2023-09-30,99,90306
