날짜,시도지역코드,발생건수(건)
2023-09-22,49,295
2023-09-22,99,16657
2023-09-23,11,2221
2023-09-23,26,622
2023-09-23,27,581
2023-09-23,28,718
2023-09-23,29,459
2023-09-23,30,282
2023-09-23,31,259
2023-09-23,41,3238
2023-09-23,42,0
2023-09-23,43,467
2023-09-23,44,916
2023-09-23,45,428
2023-09-23,46,612
2023-09-23,47,606
2023-09-23,48,861
2023-09-23,49,183
2023-09-23,99,12678
2023-09-24,11,224
2023-09-24,26,30
2023-09-24,27,67
2023-09-24,28,227
2023-09-24,29,37
2023-09-24,30,55
2023-09-24,31,9
2023-09-24,41,739
2023-09-24,42,0
2023-09-24,43,56
2023-09-24,44,287
2023-09-24,45,34
2023-09-24,46,115
2023-09-24,47,70
2023-09-24,48,99
2023-09-24,49,17
2023-09-24,99,2105
2023-09-25,11,3879
2023-09-25,26,1254
2023-09-25,27,1037
2023-09-25,28,1275
2023-09-25,29,771
2023-09-25,30,606
2023-09-25,31,516
2023-09-25,41,5577
2023-09-25,42,0
2023-09-25,43,941
2023-09-25,44,1576
2023-09-25,45,1054
2023-09-25,46,1181
2023-09-25,47,1202
2023-09-25,48,1515
2023-09-25,49,401
2023-09-25,99,23266
2023-09-26,11,2904
2023-09-26,26,991
2023-09-26,27,782
2023-09-26,28,965
2023-09-26,29,650
2023-09-26,30,437
2023-09-26,31,379
2023-09-26,41,4295
2023-09-26,42,0
2023-09-26,43,748
2023-09-26,44,1154
2023-09-26,45,883
2023-09-26,46,941
2023-09-26,47,960
2023-09-26,48,1172
2023-09-26,49,313
2023-09-26,99,17999
2023-09-27,11,3538
2023-09-27,26,1069
2023-09-27,27,945
2023-09-27,28,1165
2023-09-27,29,656
2023-09-27,30,552
2023-09-27,31,443
2023-09-27,41,5079
2023-09-27,42,0
2023-09-27,43,802
2023-09-27,44,1214
2023-09-27,45,816
2023-09-27,46,907
2023-09-27,47,1006
2023-09-27,48,1268
2023-09-27,49,223
2023-09-27,99,20070
2023-09-28,11,297
2023-09-28,26,126
2023-09-28,27,138
2023-09-28,28,227
2023-09-28,29,72
2023-09-28,30,71
2023-09-28,31,82
2023-09-28,41,733
2023-09-28,43,103
2023-09-28,44,253
2023-09-28,45,105
2023-09-28,46,235
2023-09-28,47,187
2023-09-28,48,231
2023-09-28,49,21
2023-09-28,99,2916
2023-09-29,11,82
2023-09-29,26,7
2023-09-29,27,18
2023-09-29,28,26
2023-09-29,29,27
2023-09-29,30,14
2023-09-29,31,1
2023-09-29,41,132
2023-09-29,43,27
2023-09-29,44,25
2023-09-29,45,29
2023-09-29,46,18
2023-09-29,47,39
2023-09-29,48,31
2023-09-29,49,12
2023-09-29,99,496
2023-09-30,11,240
2023-09-30,26,65
2023-09-30,27,76
2023-09-30,28,172
2023-09-30,29,56
2023-09-30,30,101
2023-09-30,31,25
2023-09-30,41,514
2023-09-30,43,70
2023-09-30,44,179
2023-09-30,45,58
2023-09-30,46,66
2023-09-30,47,100
2023-09-30,48,178
2023-09-30,49,15
2023-09-30,99,1944
